/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_18_665.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_18_665.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_18_665.jpg, 0, 0, 0, 2.556458
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_18_783.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_18_783.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_18_783.jpg, 0, 0, 0, 2.527151
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_18_907.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_18_907.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_18_907.jpg, 0, 0, 0, 2.498196
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_19_011.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_19_011.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_19_011.jpg, 0, 0, 0, 2.474333
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_19_125.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_19_125.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_19_125.jpg, 0, 0, 0, 2.446014
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_19_227.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_19_227.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_19_227.jpg, 0, 0, 0, 2.422675
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_19_346.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_19_346.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_19_346.jpg, 0, 0, 0, 2.394978
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_19_458.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_19_458.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_19_458.jpg, 0, 0, 0, 2.372152
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_19_568.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_19_568.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_19_568.jpg, 0, 0, 0, 2.345062
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_19_681.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_19_681.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_19_681.jpg, 0, 0, 0, 2.318299
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_19_800.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_19_800.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_19_800.jpg, 0, 0, 0, 2.296242
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_19_907.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_19_907.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_19_907.jpg, 0, 0, 0, 2.270067
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_20_010.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_20_010.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_20_010.jpg, 0, 0, 0, 2.248496
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_20_126.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_20_126.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_20_126.jpg, 0, 0, 0, 2.222895
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_20_241.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_20_241.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_20_241.jpg, 0, 0, 0, 2.197602
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_20_358.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_20_358.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_20_358.jpg, 0, 0, 0, 2.176758
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_20_483.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_20_483.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_20_483.jpg, 0, 0.1114676, 0, 2.198111
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_20_593.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_20_593.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_20_593.jpg, 0, 0.4406455, 0, 2.567788
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_20_695.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_20_695.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_20_695.jpg, 0, 0.7446384, 0, 3.297164
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_20_809.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_20_809.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_20_809.jpg, 0, 1, 0, 4.612017
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_20_912.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_20_912.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_20_912.jpg, 0, 1, 0, 5.772967
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_21_030.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_21_030.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_21_030.jpg, 0, 1, 0, 7.151357
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_21_149.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_21_149.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_21_149.jpg, 0, 1, 0, 8.513715
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_21_269.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_21_269.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_21_269.jpg, 0, 1, 0, 9.860148
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_21_382.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_21_382.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_21_382.jpg, 0, 1, 0, 11.1907
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_21_495.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_21_495.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_21_495.jpg, 0, 1, 0, 12.04096
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_21_612.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_21_612.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_21_612.jpg, 0.3485305, 1, 0, 13.5006
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_21_735.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_21_735.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_21_735.jpg, 0, 1, 0, 14.82354
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_21_834.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_21_834.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_21_834.jpg, 0, 1, 0, 15.80811
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_21_953.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_21_953.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_21_953.jpg, 0.2210247, 1, 0, 17.04452
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_22_063.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_22_063.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_22_063.jpg, 0, 1, 0, 18.28511
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_22_192.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_22_192.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_22_192.jpg, 0, 1, 0, 19.53458
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_22_313.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_22_313.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_22_313.jpg, 0.2388604, 1, 0, 20.74139
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_22_432.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_22_432.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_22_432.jpg, 0.1791895, 1, 0, 21.87734
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_22_548.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_22_548.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_22_548.jpg, 0, 1, 0, 23.0687
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_22_663.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_22_663.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_22_663.jpg, 0.1974657, 1, 0, 24.23155
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_22_781.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_22_781.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_22_781.jpg, 0, 1, 0, 25.38906
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_22_902.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_22_902.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_22_902.jpg, 0, 1, 0, 26.53212
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_23_020.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_23_020.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_23_020.jpg, 0.2301207, 1, 0, 27.45666
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_23_150.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_23_150.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_23_150.jpg, 0.401556, 1, 0, 28.55783
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_23_266.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_23_266.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_23_266.jpg, 0.05473781, 1, 0, 29.66161
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_23_381.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_23_381.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_23_381.jpg, 0, 1, 0, 30.18991
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_23_500.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_23_500.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_23_500.jpg, 0, 1, 0, 30.19022
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_23_618.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_23_618.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_23_618.jpg, 0.3535624, 1, 0, 30.1594
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_23_730.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_23_730.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_23_730.jpg, 0.4849648, 1, 0, 30.16713
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_23_851.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_23_851.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_23_851.jpg, 0.1245933, 1, 0, 30.19147
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_23_969.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_23_969.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_23_969.jpg, 0.09054852, 1, 0, 30.19196
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_24_085.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_24_085.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_24_085.jpg, 0.2145603, 1, 0, 30.1898
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_24_198.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_24_198.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_24_198.jpg, 0, 1, 0, 30.18908
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_24_315.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_24_315.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_24_315.jpg, 0, 1, 0, 30.18962
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_24_433.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_24_433.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_24_433.jpg, 0, 1, 0, 30.18957
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_24_546.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_24_546.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_24_546.jpg, 0, 1, 0, 30.19098
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_24_668.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_24_668.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_24_668.jpg, 0, 1, 0, 30.1902
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_24_782.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_24_782.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_24_782.jpg, 0, 1, 0, 30.19015
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_24_901.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_24_901.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_24_901.jpg, 0.3560643, 1, 0, 30.15866
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_25_017.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_25_017.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_25_017.jpg, 0.524442, 1, 0, 30.14747
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_25_138.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_25_138.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_25_138.jpg, 0.1621385, 1, 0, 30.19266
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_25_254.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_25_254.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_25_254.jpg, 0, 1, 0, 30.18839
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_25_367.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_25_367.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_25_367.jpg, 0.1514461, 1, 0, 30.1862
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_25_488.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_25_488.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_25_488.jpg, 0.1932356, 1, 0, 30.19022
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_25_601.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_25_601.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_25_601.jpg, 0, 1, 0, 30.18954
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_25_712.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_25_712.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_25_712.jpg, 0, 1, 0, 30.19124
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_25_835.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_25_835.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_25_835.jpg, 0.0574522, 1, 0, 30.19108
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_25_951.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_25_951.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_25_951.jpg, 0, 1, 0, 30.19219
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_26_070.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_26_070.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_26_070.jpg, 0.226206, 1, 0, 30.17981
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_26_183.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_26_183.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_26_183.jpg, 0.5657973, 1, 0, 30.13288
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_26_296.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_26_296.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_26_296.jpg, 0.7195687, 1, 0, 30.13087
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_26_412.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_26_412.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_26_412.jpg, 0.3718086, 1, 0, 30.19387
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_26_541.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_26_541.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_26_541.jpg, 0, 1, 0, 30.18006
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_26_672.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_26_672.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_26_672.jpg, 0.1169372, 1, 0, 30.19151
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_26_786.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_26_786.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_26_786.jpg, 0.3173525, 1, 0, 30.17775
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_26_895.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_26_895.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_26_895.jpg, 0.03499889, 1, 0, 30.18818
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_27_014.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_27_014.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_27_014.jpg, 0, 1, 0, 30.19014
/home/vyas/Documents/Behavioral Cloning/Data1/IMG/center_2020_09_23_00_03_27_134.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/left_2020_09_23_00_03_27_134.jpg, /home/vyas/Documents/Behavioral Cloning/Data1/IMG/right_2020_09_23_00_03_27_134.jpg, 0, 1, 0, 30.18825
